"","valeur_reelle","Random_Forest","Rpart","Gradient","Regression","Regression_backward","Regression_penalisee","SVM","SVM_lineaire","Extra_Gradient"
"785",4.1,3.92438333333332,3.66701030927835,3.80663962804308,3.88335242407159,3.88243982253208,3.85852117050971,4.04145567371457,4.03979228550517,3.80401468276978
"786",2.8,2.50404666666667,2.52842105263158,2.72321346058432,2.75671141891557,2.73350651752813,2.75286879834605,2.81434342125744,2.83376009382515,2.69511342048645
"787",3.1,3.12005333333333,2.98205128205128,3.43600887116226,3.48786161088429,3.50927241944475,3.43432792966529,3.46821171557734,3.56458419434876,3.05606245994568
"788",1.6,2.14486,2.63791469194313,2.95125959966684,2.93001621044224,2.92900260292663,2.89395103351083,2.85135790478124,3.01498851964796,2.73068499565125
"789",3.9,3.56565666666667,3.1022813688213,3.22944979201595,3.24799187940118,3.24499240739264,3.20999624953485,3.35298516235608,3.2827800369207,3.36364459991455
"790",3.6,3.54221666666666,3.33564231738035,3.52254373142839,3.64562063389514,3.64158270370334,3.60536518381696,3.58814564083667,3.60624398615082,3.49189448356628
"791",3.1,3.38237055555556,3.33564231738035,3.32837151026354,3.29486345116189,3.29269926399582,3.26667929313019,3.31853077272253,3.28047972533663,3.34874749183655
"792",2.4,2.86396333333333,3.58947368421053,2.77149013409489,3.11179189954524,3.0877919064604,3.13903841020708,3.12841893221806,3.16788014340612,2.75206017494202
"793",4.2,3.87366333333334,3.41875,3.39387218702932,3.42211814553702,3.42245809955322,3.38739949230089,3.45829590332818,3.4049299035305,3.63365292549133
"794",2.7,3.62154666666667,3.47265306122449,3.78348599269121,3.97971567850183,3.97542059212573,3.92744494542696,4.08516434683132,4.00679552422477,3.68683958053589
"795",3,2.98908333333333,2.85261194029851,3.00909018242946,3.05266922021498,3.05305979273471,3.01925064134109,3.08243264539858,3.09303797562221,2.81779217720032
"796",3,3.08490333333333,3.15805396565821,3.19088136804446,3.04850006582458,3.03148851205167,3.02736748916271,3.04833339151495,3.00645642907027,3.17831897735596
"797",3.5,3.47162333333334,3.66701030927835,3.54175693758025,3.31166811532203,3.32018535777284,3.35535407288584,3.57847709099481,3.36185669096175,3.69907474517822
"798",4.2,3.36246,3.2664047151277,3.27627312561445,3.43090821305895,3.43612806203872,3.41404433720754,3.47523131791661,3.40955873152426,3.4057297706604
"799",3,3.11887666666667,3.2664047151277,3.35153335301923,3.26085150245994,3.26231340599418,3.23313369843214,3.26141994071073,3.26008297622853,3.2967381477356
"800",3.8,3.12021666666667,3.15416666666667,3.16553245420609,2.87038755645155,2.84961080825782,2.91883557551976,2.77545799177704,2.9255880404465,3.22158241271973
"801",3.9,3.55109333333334,3.30461095100865,3.167757110529,3.1373736048447,3.13723077692788,3.10038607880621,3.15723760213532,3.10381587931167,2.96513819694519
"802",3.7,3.54432666666667,3.19423076923077,3.30269651913562,3.25306696592229,3.26292409612138,3.2504241806493,3.27568625441295,3.29010198457063,3.29999589920044
"803",3.1,3.01851666666666,2.90740740740741,2.8859309538951,2.91120732466533,2.91830755704245,2.90322327948813,2.95946276320709,2.96182843798084,2.81028842926025
"804",3.3,3.22321333333333,3.15805396565821,3.10086662044362,3.13013778864761,3.12459078636989,3.11023437261267,3.14245257296991,3.15404868940533,3.10446977615356
"805",4,3.22389666666667,3.41379310344828,3.35903948255546,3.4982121553288,3.49590480879349,3.45063857475902,3.50300722947657,3.52039400154005,3.34292244911194
"806",3.3,3.14882666666666,2.78723404255319,2.67440713615062,2.66269418522136,2.66314243677062,2.66550015447663,2.84475295753603,2.63159015141866,2.84088611602783
"807",2.5,2.75904,3.35981308411215,3.13255503440074,2.99195422004958,2.99456997468056,2.96548865530186,2.99959062379733,2.99145270051103,3.12436437606812
"808",2.8,3.06394,2.90078740157481,3.15735730959255,3.10066048960224,3.10076616159863,3.09795398550159,3.16646335927056,3.01485002011265,3.00733661651611
"809",2.9,2.97913,2.69444444444444,3.2214480538767,2.97395256615546,2.97963035337959,2.97028143308461,2.97142050585585,3.02409085052909,3.31889939308167
"810",3.7,3.46603666666667,3.15805396565821,3.13053607685613,3.28062992947274,3.28886438449038,3.2488331881527,3.24493892009822,3.2767985091762,3.19651794433594
"811",3.3,3.33202333333333,3.15805396565821,3.28614427129496,3.43211472324552,3.43254478608478,3.39577172635994,3.42528210940249,3.46897980993751,3.21229124069214
"812",3.3,3.05748333333333,2.75138888888889,2.91091410545491,2.93409398118842,2.92842323727275,2.95610372149727,3.05946770941863,2.98983361266105,2.78646063804626
"813",3.4,3.31694333333334,3.27105263157895,3.02727106660291,3.02602340973567,3.02845520986788,3.00566163624141,3.07887288692813,3.06463628159112,3.01802682876587
"814",3.7,3.63324666666668,3.47179487179487,3.5967782724038,3.62861371295813,3.6277715340975,3.63260005088941,3.6113742080107,3.62365191207968,3.57036638259888
"815",2.2,3.17572333333333,3.43235294117647,3.21019718635405,3.11647513884052,3.11481739588667,3.11293978865388,3.0870473203962,3.16578323296669,3.43336796760559
"816",4,3.58576333333334,2.90078740157481,3.00750548617663,3.18428202949882,3.18237974179392,3.14653802893024,3.21505116685065,3.18915005158424,3.3640308380127
"817",3.2,3.21237000000001,3.33564231738035,3.28037699368345,3.2597098879939,3.25768887982188,3.24736712051575,3.22160112114961,3.24965278430166,3.24290680885315
"818",2.8,3.04951666666666,3.33564231738035,3.32418270179139,3.28609699279989,3.28460306015902,3.26982280600081,3.25194961040562,3.26801153244268,3.29958367347717
"819",3.3,3.16989666666666,2.90078740157481,3.16462783606308,3.1104085269475,3.11469853961972,3.07854046473891,3.09050642238612,3.11043509106421,3.00094747543335
"820",2.9,2.96962666666667,3.07530120481928,3.02889379116248,3.24757869299263,3.24945599407055,3.20910688062317,3.27770985981883,3.26491345718692,3.04295706748962
"821",3.2,3.23707333333334,3.41875,3.28686206723435,3.30242760023688,3.30343610908122,3.30739603288986,3.38912348796102,3.31484509015447,3.33113384246826
"822",3.5,3.61686666666666,3.6963963963964,3.73099832812085,4.04423931737001,4.03768859514324,3.98453334180184,3.71582423909379,4.04921291286524,3.80886912345886
"823",3.6,3.38782333333333,3.27105263157895,3.62341096232172,3.82087662854438,3.81940529521531,3.74166611979833,3.52743264234423,3.89979024044157,3.42865180969238
"824",3.9,3.84251666666668,3.74137931034483,3.48684424953592,3.61942455056306,3.61467350746762,3.5774945465646,3.81273954805026,3.69004476590285,3.56867527961731
"825",3.2,3.09289000000001,2.90740740740741,2.99129912247557,2.93360485921933,2.93358468625533,2.92214788101134,2.97517273134833,2.95268689912365,3.17212414741516
"826",3.5,3.49558333333333,3.47265306122449,3.70309611892028,3.59646971911799,3.59759631450962,3.58733162901835,3.42403748360539,3.564886706446,3.54755806922913
"827",2.5,2.64298666666667,3.09705882352941,2.92020942096499,2.92462494090715,2.91865618403398,2.94170813181272,2.8055226100387,3.02303382917768,2.79188990592957
"828",2.5,2.51956666666666,2.52842105263158,2.51088564178406,2.47728614184111,2.47753988634007,2.48496245767278,2.45098324387191,2.48276332416864,2.452965259552
"829",2.1,2.46795,2.90078740157481,2.70298351150691,3.09517290324988,3.09700234587333,3.09621206154681,2.9957770066171,3.10343705198608,2.7106568813324
"830",3.3,3.27232999999999,2.78723404255319,3.30818755103105,3.27443324597843,3.28431493346115,3.2980150223852,3.35892425309486,3.24129704829459,3.21513032913208
"831",3.5,3.43529,3.2664047151277,3.32619050968644,3.29491452271134,3.28180582644959,3.25335235424075,3.4634107081996,3.30844255657607,3.48485231399536
"832",3.7,3.66791333333334,3.74137931034483,3.4658275112336,3.37797945794401,3.34816817242963,3.35721935508206,3.59403135528349,3.44244440839596,3.6278772354126
"833",2.9,3.04394333333334,2.89651162790698,3.05366055144844,3.20037176986471,3.20156846672456,3.15674843713597,3.25492934769626,3.21946949552154,2.96346473693848
"834",4,3.72857666666667,3.30461095100865,3.2651983516102,3.39527084009357,3.39993873871499,3.34933832554852,3.44189145412854,3.37919091432119,3.57965564727783
"835",2.8,3.14657,2.81326530612245,3.18663464392768,2.87368665491124,2.86577017393052,2.89748087193557,3.34097370873889,2.91143821432523,2.5803918838501
"836",3.8,3.49275666666666,2.96904761904762,3.2770245591529,3.2810666255435,3.28215529507883,3.26646210129021,3.55288997050589,3.24563459492651,3.39270520210266
"837",2.4,2.56247,2.82571428571429,2.9426042357764,3.03119128335653,3.02604592160802,2.99717780402795,2.96263903815137,3.01665033621916,2.79686164855957
"838",3.1,3.18715666666666,3.35981308411215,3.20949762269988,3.37534453907289,3.37220336070829,3.38840477211544,3.15875185461499,3.32895884395883,3.14741468429565
"839",2.7,2.65761666666667,2.82571428571429,2.47079913512232,2.6404675669179,2.63588661745646,2.6496231737953,2.6563711708554,2.66179955440069,2.65022277832031
"840",2.8,2.90230333333333,3.15805396565821,3.07791299601316,3.07603728261128,3.07224125977784,3.05935427165326,3.03917573936947,3.07309359943539,3.00946569442749
"841",2.6,2.78860333333333,3.07321428571428,3.08749562898524,3.18139887870481,3.16513566314549,3.16285539231657,3.1005725283583,3.13396112250129,3.04154634475708
"842",3.2,3.47900333333334,3.74137931034483,3.56136089274334,3.55458086869822,3.53087810607926,3.51711256379622,3.8335085831901,3.58937299856309,3.62371063232422
"843",2.8,2.45244666666667,2.40684931506849,2.46507552334998,2.56597290009665,2.56637208326341,2.57657098360703,2.48702435469285,2.59790082881932,2.37863969802856
"844",1.9,2.29497,3.07530120481928,2.75173884375302,2.82138543478435,2.83203911937852,2.85659959304273,2.76417526927644,2.77888638331305,2.45707273483276
"845",2.7,2.61875,2.40684931506849,2.56345198233104,2.68311125441364,2.70300916964641,2.67755725682401,2.68913275109443,2.76163785008846,2.43528509140015
"846",2.8,2.98780999999999,3.10827067669173,3.03921059910707,3.11794454652584,3.12331273111913,3.10367184966917,3.37382382983162,3.06130885338703,2.86515498161316
"847",3.2,3.27195666666668,3.44753086419753,3.25403813508534,3.09831616446402,3.09842274191687,3.08697483569105,3.07199497105125,3.09976731310639,3.21649193763733
"848",1.8,2.17140666666666,2.90740740740741,2.47788976120078,2.74386572335917,2.74534621124006,2.77951486888818,2.57909493755902,2.80665933607886,2.18502235412598
"849",3.5,3.54230333333333,3.41875,3.46770397056755,3.57208169446483,3.58018728302154,3.5497913878781,3.55875004891341,3.5398719412525,3.55593156814575
"850",2.4,2.73272666666667,3.15805396565821,3.08652467346229,3.00492431797142,2.99889418112753,2.96974036386336,3.03927908084234,2.9342539949036,2.93215870857239
"851",2.8,2.90539999999999,3.15805396565821,3.17097451221369,3.07768070545868,3.07981089376593,3.08899367288995,3.05037233156492,3.0914464787549,3.09398579597473
"852",3.7,3.61073666666667,3.74137931034483,3.40857408930615,3.23330007075251,3.22787933913174,3.26440162549544,3.38967383557668,3.31311326707712,3.60767769813538
"853",3.2,3.27348,3.27105263157895,3.14247337331096,3.15319712625842,3.15280014513952,3.12641498507333,3.34060903897619,3.16953740737164,3.10592913627625
"854",3.1,3.11701999999999,3.19836065573771,2.95932249827094,2.85626138613593,2.8749698105084,2.86143938269008,2.99435978167711,2.88347122578419,3.09528684616089
"855",3.1,3.17776999999999,3.41875,3.25133079174165,3.12560653109154,3.12781868932034,3.16977032238907,3.15609162620388,3.18851814635561,3.44765734672546
"856",3.7,3.57971333333334,3.1022813688213,3.30567361460841,3.27193584421232,3.26666739499022,3.30268161699586,3.40719376218975,3.26646452194053,3.2758800983429
"857",2.8,3.02629666666666,3.43235294117647,3.19430017995166,3.02247287531937,3.02728998513794,2.99896406813562,2.79223979675888,2.98998962971694,3.1960608959198
"858",2.9,2.98275333333334,3.07530120481928,3.01213641878562,3.35031313793071,3.35460876829947,3.30609208593548,3.28037663481701,3.38161931032878,3.06382894515991
"859",4,3.73448666666667,3.44753086419753,3.34931574972869,3.31360892792037,3.28712329985697,3.29911489893143,3.64768127469821,3.42309632917092,3.836505651474
"860",2.8,2.65872666666666,2.63791469194313,2.47788895863019,2.58855865861241,2.59108109037814,2.62360164867745,2.72858685545261,2.58944248946377,2.52357602119446
"861",3.3,3.08488333333334,3.19423076923077,3.24002837893869,3.09125964777749,3.10286765430043,3.11287635651219,3.09074928559991,3.11951689769289,3.13285231590271
"862",3.6,3.50919999999999,3.15805396565821,3.34959342143784,3.52236129341359,3.52292663276299,3.52285476556314,3.63431124120676,3.56409305469191,3.25256180763245
"863",2.9,2.72657333333333,2.47122641509434,2.54720954377527,2.67575808843709,2.67301424709787,2.7008263800769,2.60971840241537,2.66224388578624,2.67864775657654
"864",3.7,3.43962666666667,3.30461095100865,3.18200632706547,3.22255528869832,3.22505728224258,3.24684394382061,3.26811594274639,3.27416177730626,3.19432926177979
"865",2.6,2.67603333333333,2.96904761904762,3.04186899800066,3.09662812426051,3.09454468538284,3.07653276435523,3.14006591744718,3.09888551563468,2.93765807151794
"866",3.6,3.56957666666666,3.27105263157895,3.69670740385682,3.81360739102517,3.81312361682737,3.78177202214706,3.65867252954442,3.85507931114635,3.63166952133179
"867",1.8,2.72843000000001,2.63791469194313,2.72585044860927,2.68357236180795,2.68205730895491,2.68467138559476,2.72465769112577,2.74562701903218,2.70699644088745
"868",3.5,3.60862333333333,3.66701030927835,3.62036378195154,3.58243558644197,3.5791545897556,3.52902804923027,3.52959541833978,3.60311123986309,3.65532732009888
"869",2.4,2.62720666666667,3.10827067669173,2.88059738448443,2.677167916477,2.69177897543521,2.69948994880709,2.65527343311088,2.69515930265923,2.93590593338013
"870",3.9,3.76044333333334,3.47265306122449,3.702412288938,3.7020583553104,3.69264791609011,3.70924912734236,3.75946786586543,3.76778795118637,3.73998260498047
"871",2.8,2.90515333333333,2.98205128205128,2.95182616343963,2.84022559521638,2.83831377672701,2.91626347350978,2.77161563076212,2.86367041899847,2.77404189109802
"872",3.1,3.23906111111111,3.33564231738035,3.45832535110717,3.55525943130815,3.55861783701487,3.53804007483473,3.20188176882911,3.49791521578956,3.43412804603577
"873",2.9,3.34133666666666,3.33564231738035,3.30754142777268,3.31427649198306,3.31438398297668,3.30594784955394,3.27113430823487,3.29645764716329,3.28093695640564
"874",3.5,3.24190666666667,2.97358490566038,2.89814924348543,2.89708193493898,2.91417258220574,2.94823041994738,3.1700297140777,2.94533228858489,3.04917001724243
"875",3.8,3.32578333333333,3.44753086419753,3.34480569663548,3.2664059797146,3.26586613135758,3.27603153608315,3.2693140873051,3.27296298426357,3.375164270401
"876",4.3,4.16396999999999,3.82287234042553,4.26121493132415,4.35526442302035,4.3525071698985,4.33139744216591,4.60708244594223,4.39371617941644,4.40459823608398
"877",2.6,3.18616333333333,3.41875,3.32015472009438,3.25021372006301,3.24885410770749,3.29254001565462,3.2488629198709,3.29526143609284,3.31797337532043
"878",3.1,3.06636333333334,3.19423076923077,2.99476273460449,2.93924632831837,2.93691516979009,2.95602022345071,3.04010818490712,2.97782546892218,3.00841450691223
"879",3.8,3.77744333333332,3.40222222222222,4.03634734684398,4.46490482115364,4.45905279265059,4.35553505843171,3.78448665781891,4.48920237837459,3.79395651817322
"880",3.8,3.65944999999999,3.43235294117647,3.68362468168823,3.42936749596336,3.43096681509701,3.3915601072594,3.57911183639703,3.4141552979256,3.61243653297424
"881",3.4,3.32416000000001,3.30461095100865,3.14862254294556,3.22764580207205,3.19663014751836,3.2255218602562,3.16762217362382,3.23860623957271,3.12616300582886
"882",3,3.13447,3.15805396565821,3.26845889165577,3.16552164323706,3.17021806106976,3.15250221186353,3.35880811264081,3.18027119929997,3.26316213607788
"883",3,3.13371333333333,3.41875,3.41060758073745,3.53303135923455,3.5344224734594,3.5137636075565,3.42808690394838,3.50509331805055,3.35789322853088
"884",3.1,3.12948,3.19423076923077,3.2644604741319,3.35655557394734,3.36200804119497,3.33279455785777,3.3014505250735,3.39057715063526,3.1541109085083
"885",3.1,3.15237619047618,3.19423076923077,3.24154483781976,3.22785027315878,3.22854060405905,3.2164437998045,3.27736902584078,3.20985023526297,3.17320084571838
"886",2.9,2.56081666666667,2.40684931506849,3.02697720560756,2.91640721121377,2.913671107667,2.89734812199113,3.19797272701154,2.88767547566977,2.5150511264801
"887",3.6,3.34152333333333,3.19423076923077,3.17398744350339,3.11411707420872,3.12006961838751,3.120904030847,3.16318863600073,3.15911288975022,3.20153474807739
"888",3.7,3.43209,3.33564231738035,3.33788325303407,3.30106459906165,3.30078222545821,3.28927300864928,3.31940579278001,3.29020069286777,3.34874749183655
"889",2.8,2.82813666666666,2.82560975609756,2.50930491723791,2.62136302428202,2.63305044607992,2.70689329014772,2.62275462836586,2.63394241977142,2.56266260147095
"890",3.7,3.43363333333334,2.90078740157481,2.79765345642261,2.88870426842394,2.9112195542614,2.94320784322276,3.33148871187299,2.89849107802178,3.10778713226318
"891",3,2.87028,2.63791469194313,2.74160368345865,2.86165135470227,2.86439871359507,2.8453177723383,3.04343321176592,2.90241382144204,2.95064973831177
"892",3.7,3.15586,3.57142857142857,3.1524820128095,3.32404987771585,3.34844664840134,3.34253731429354,3.33704597561475,3.29841418546403,3.30823421478271
"893",2.9,3.36379666666667,3.15805396565821,3.35592907717599,3.27644981284327,3.26088538302769,3.24624482847083,3.22477940705623,3.22071727635399,3.22962880134583
"894",3.2,3.28202000000001,3.33564231738035,3.29375063463174,3.46133302444867,3.46002079036791,3.41724175136232,3.46079597237284,3.48262954622409,3.4115149974823
"895",3.7,3.47963000000001,3.33564231738035,3.42598043230406,3.46244079344748,3.45918967373477,3.44493137403182,3.24987304017221,3.39282014810517,3.39516043663025
"896",3.9,3.40973000000001,2.90740740740741,2.80701642698958,2.57639183884939,2.5846469409215,2.62374976879188,3.08301573959531,2.59258645751687,2.97035813331604
"897",2.1,2.4509,2.90078740157481,2.75918710366463,3.25069894233027,3.26771781986626,3.18504392233418,2.85164973106966,3.24681358137438,2.32234048843384
"898",3.9,3.85552000000001,3.82287234042553,4.05190651282148,3.93373182450749,3.94916612034884,3.95672569936428,3.95856731500983,3.99364638570783,3.95875430107117
"899",3.4,3.31028333333334,3.30461095100865,3.35842947751436,3.29193703559285,3.28952164890974,3.32223912111818,3.276787127951,3.2434473261544,3.37703394889832
"900",2.7,2.86520333333334,2.98205128205128,2.91140385641112,2.89229161298951,2.89982114644073,2.89946036573005,2.66799836836414,2.86533683688225,2.95235586166382
"901",3.5,3.21681666666667,2.75138888888889,3.05531494014903,3.02544060861236,3.01650340043229,3.03380391908941,2.96037118741468,2.99982282884862,3.14258170127869
"902",3.6,3.51871999999999,3.41875,3.33159480073935,3.18040626766407,3.18638182636461,3.21843018707142,3.25741755389437,3.25818249419956,3.36629915237427
"903",3.1,2.97224666666666,2.52204301075269,2.77247213411124,2.76858832436008,2.76465034199754,2.81987243181954,2.94965285478156,2.8490493184226,2.57885384559631
"904",2.9,3.01955333333334,3.15805396565821,2.99148211995443,3.14879210473236,3.16384940332941,3.16646124045108,3.04987405400543,3.1593516462281,2.97997331619263
"905",3.5,3.37724,3.33564231738035,3.31319445720032,3.24859067948566,3.25187483322456,3.24307030272412,3.24833788978971,3.24649009794068,3.34022665023804
"906",3.1,3.18685666666666,3.16527777777778,3.51105714103609,3.22360995742022,3.20858367315707,3.22097098253407,3.13107478395656,3.30072113114251,3.30099129676819
"907",2.6,2.75872666666666,3.44753086419753,3.04144204233175,3.00227308178208,3.0005018961285,3.00527078461644,3.11315961178919,3.01396276584099,2.84980726242065
"908",3.8,3.72874666666666,3.33564231738035,3.70016270205528,3.64786538370022,3.61127477659256,3.64717327841585,3.84019148843199,3.69969302542766,3.54461336135864
"909",3.9,3.69458333333333,3.33564231738035,3.36768268243371,3.47574658434411,3.47310757874619,3.45985602266054,3.38574202228437,3.4068617428807,3.41371488571167
"910",3.4,2.54446333333333,2.40684931506849,2.60522187372829,2.6374786463908,2.64636406399811,2.66572274547508,2.6877624053227,2.64591755620651,2.64353156089783
"911",3.5,3.36799666666666,3.33564231738035,3.34113070217039,3.30202547390639,3.30818613918452,3.29390230497269,3.31163908596475,3.2888858146686,3.29666042327881
"912",2.5,2.72806,2.90078740157481,2.9661082265038,2.94434648315997,2.94831115147178,3.02352821437413,2.85874711955008,3.0143578947973,2.90454649925232
"913",3.6,3.45461999999999,3.30461095100865,3.50565747629403,3.4604658778573,3.4625513586499,3.42557325840894,3.45490942155982,3.4852542907113,3.42756628990173
"914",3.4,3.30531666666667,3.29838709677419,3.0805397492356,3.17116426380997,3.14379451843676,3.13384602486912,3.23901629840611,3.15883163120495,3.20602536201477
"915",2.3,2.41635333333333,2.63791469194313,2.7661986102009,2.84531382830923,2.8479127427361,2.81114443334215,2.94527867401512,2.90510693821924,2.75905227661133
"916",2.3,2.50201999999999,2.40684931506849,2.76133246167214,2.7500252502888,2.75597559986642,2.74146960498589,2.73366338316901,2.80264755752241,2.55126404762268
"917",2.5,2.77307333333333,2.76388888888889,2.61698442579996,2.79428152949608,2.79198615740342,2.73655531479395,2.80049049930935,2.8516497676918,2.47067451477051
"918",3.3,3.23167666666667,2.90740740740741,3.17441779154033,3.30116195766835,3.29841951699065,3.30382492516527,3.18225750049594,3.35086463226062,2.99555206298828
"919",3.3,2.83736666666666,3.09705882352941,2.87250223921852,2.9649247717522,2.97241869389912,2.93466747721291,2.91420197584098,2.997558950724,2.89657974243164
"920",3.1,3.25180166666666,3.33564231738035,3.29238491331802,3.37695275666882,3.37624911200702,3.39646274824675,3.28737593728945,3.29710691873787,3.33452606201172
"921",3.6,3.57722333333332,3.6963963963964,3.76726912433426,3.79218051518265,3.78520675316171,3.71906505884344,3.65876454853595,3.84150993024412,3.66695809364319
"922",2.4,2.64485333333333,2.70272373540856,2.57446614166548,2.79650677269053,2.81237915991247,2.85326662723139,2.30835310818719,2.9467481578817,2.66742897033691
"923",2.9,3.08827,3.44753086419753,3.24921337303949,3.15887028674827,3.16208239393336,3.19949311613324,2.95881559937923,3.12268522614601,3.39921522140503
"924",3.7,3.50272666666668,3.29838709677419,3.2041139686135,3.39936848216694,3.39891679286995,3.32431136616357,3.55450532636171,3.36537549353452,3.58715486526489
"925",3.2,3.20297333333334,3.33564231738035,3.31513390523292,3.32275543909207,3.318992469747,3.29189018356829,3.31584816371917,3.30691760403,3.34881591796875
"926",2.9,3.15984333333333,3.33564231738035,3.23101425072228,3.19455019431681,3.19098500005095,3.1731108094743,3.22740404987003,3.17471221601758,3.21426606178284
"927",2.6,2.79617666666666,3.29838709677419,2.96113820094561,3.26384637103853,3.28960839539175,3.24265646706353,3.28183126623415,3.24795598827181,2.82726836204529
"928",2.2,2.63523,2.40684931506849,2.62804538389668,2.78665641038004,2.75649097612368,2.77161483929378,2.69338141830514,2.79348167586736,2.67026901245117
"929",2.9,2.81776666666667,2.96904761904762,2.85796035974506,2.97368223508903,2.97369163902307,2.98582855311242,2.94169632578236,2.98141394477379,2.82676148414612
"930",3.4,3.25846999999999,3.15805396565821,3.21241595953578,3.14040720754806,3.1384122402467,3.10903252636175,3.22201022167328,3.14301481870988,3.23874759674072
"931",3,3.09457,3.15805396565821,3.29152495177644,3.21655757328019,3.21226517719415,3.20064704325598,3.05884670704024,3.16847690909933,3.22842073440552
"932",2.8,2.90675999999999,3.27105263157895,2.96036800100984,2.93609724753149,2.93234134284985,2.9196776553851,2.89645663438387,2.9021897389251,2.98745036125183
"933",3,2.93225,2.75138888888889,2.62612155838539,2.73060382280964,2.71317334015982,2.74031972182374,2.8335352549036,2.73199348858588,2.66113495826721
"934",4.2,4.10239000000001,3.81739130434783,3.78958119892273,3.89118021980337,3.90110692870744,3.86519469628698,4.14102638518457,3.875897545187,4.0425591468811
"935",2.8,2.75289999999999,2.97358490566038,2.70329474253597,2.81222631254699,2.78191711723119,2.80982595231512,2.85872004418348,2.84564533137827,2.76669144630432
"936",2.6,2.43148,2.40684931506849,2.28059335194568,2.48505594230631,2.49198084577012,2.4846185194506,2.48322043023108,2.50051394485955,2.46788597106934
"937",4,3.66094,3.19423076923077,3.23555666381098,3.26302131205276,3.26071851842924,3.23631211064066,3.43367725877486,3.31906842782524,3.3365843296051
"938",4,3.21516,3.10827067669173,3.28986227195359,3.28335825742989,3.30602582767359,3.30363549881536,3.27909328730591,3.31701709280913,3.33030581474304
"939",3.3,3.47581999999999,3.6963963963964,3.75854647508783,3.66113690992908,3.66683498856202,3.61071638841482,3.71185036894323,3.65362859304216,3.53016257286072
"940",3.5,3.45966333333333,3.74137931034483,3.30495491886767,3.24699411008101,3.24249652405428,3.2619659719052,3.4414406744005,3.32752764410559,3.44123911857605
"941",2.5,3.45708333333333,3.43235294117647,3.41547684346096,3.41690073020359,3.41987482674518,3.36604192534091,3.45353530606937,3.43768726983152,3.28034090995789
"942",3.6,3.34507666666666,3.144,3.07067450282707,3.08321579955213,3.08543363559341,3.13387059337626,3.26743641718663,3.1262000282675,2.95381331443787
"943",3.9,3.73315666666668,3.2664047151277,3.37594530804035,3.54302385824961,3.51325744980679,3.55347258942914,3.84123414868472,3.54002715944403,3.75594997406006
"944",4,3.57168666666667,2.75138888888889,3.15255944900703,3.181107363234,3.18501353814085,3.13466578377628,3.25595327037692,3.22196875495298,2.92480158805847
"945",1.9,2.15869,2.47122641509434,2.57832853710617,2.80163918574671,2.84822865849138,2.82314512043008,2.66471078820851,2.85970678699468,2.22583913803101
"946",3,2.86566333333333,2.52842105263158,2.94911112775689,3.17794560239721,3.18491559675035,3.1423963727571,3.05881880050662,3.2085844047957,2.92937183380127
"947",3.5,3.45993333333334,3.47265306122449,3.62611108990137,3.50178914168798,3.50016383832792,3.53100579655329,3.44111849037343,3.47006524515082,3.48588132858276
"948",3.2,3.22887666666667,3.33564231738035,3.20471318475737,3.22231103086,3.22132311564804,3.21658420474003,3.14457218979044,3.21999460234476,3.19354653358459
"949",3.6,3.51465999999999,3.47265306122449,3.50354213183581,3.48466257393373,3.48219774805518,3.50047269729324,3.54108573030072,3.49430717138897,3.61230635643005
"950",3.3,3.25022666666666,3.29838709677419,3.20534984339922,3.44456686209407,3.42669318829181,3.40120122480397,3.43428602540759,3.52276452056491,3.10504508018494
"951",3.6,3.38455333333333,3.16527777777778,3.07959291354991,3.05596483071992,3.06443532849362,3.04541361285425,3.03746292605583,3.03439940577838,3.11737203598022
"952",3.6,3.42359333333333,3.33564231738035,3.25741080789071,3.20878248217744,3.2093123826847,3.19466548351107,3.19428789371475,3.18854069724913,3.25859951972961
"953",2.8,2.97343333333333,3.15805396565821,3.35869618490448,3.25982327278735,3.25589931723142,3.22503911736153,3.16256041302916,3.18219754763922,3.25625777244568
"954",3.7,2.85203333333333,2.82571428571429,2.8311601105408,3.12295217843129,3.13961139379021,3.10315952846468,3.16302477236352,3.13500299722045,3.14585709571838
"955",2.1,2.36896666666667,2.52204301075269,2.8289448615419,2.85533019336747,2.84604269183711,2.85165688377005,2.86921627819818,2.88333430720378,2.39653587341309
"956",2.9,3.05999333333334,3.33564231738035,3.26933041392286,3.35057094958564,3.35107900629546,3.30427148202592,3.35394724838716,3.30836440347144,3.30813813209534
"957",3.5,3.49764666666667,3.47179487179487,3.41889904200462,3.52392093109067,3.53233217457,3.53967242185249,3.39436778762397,3.56176322144164,3.56840944290161
"958",3.1,3.20190333333333,3.19423076923077,3.31244864137172,3.25847722841474,3.26498685895199,3.25101729713707,3.28989483621867,3.22484897637938,3.37224960327148
"959",3,3.01922,3.1022813688213,3.05504264941558,3.13601143640363,3.14291940592373,3.17910810808545,2.94113966245553,3.19769834388714,2.79857468605042
"960",3.5,3.36420666666667,3.44753086419753,3.26225625164301,3.19908125576876,3.20709167216979,3.18775618177523,3.18743515492807,3.2170201982476,3.22702407836914
"961",2.9,2.98306,2.89651162790698,3.16739076612547,3.44582542500983,3.44275602778131,3.37953923805513,3.38177920178268,3.44569163840523,2.89483380317688
"962",4.1,3.63479333333332,3.2125,3.2705652056556,2.92611220462386,2.94320322161332,2.98514160051901,3.41669874891531,3.00016071255842,3.4002730846405
